time,event,delta,cumulative,at_capacity
2025-12-06 10:57:13.939,departure,-1,209,False
2025-12-06 10:57:43.038,arrival,1,210,False
2025-12-06 11:06:33.622,departure,-1,209,False
2025-12-06 11:17:40.749,departure,-1,208,False
2025-12-06 11:20:04.827,departure,-1,207,False
2025-12-06 11:20:16.812,departure,-1,206,False
2025-12-06 11:25:33.563,departure,-1,205,False
2025-12-06 11:26:04.718,departure,-1,204,False
2025-12-06 11:33:50.829,departure,-1,203,False
2025-12-06 11:45:37.015,departure,-1,202,False
2025-12-06 11:47:55.334,departure,-1,201,False
2025-12-06 11:51:31.905,departure,-1,200,False
2025-12-06 11:54:36.163,arrival,1,201,False
2025-12-06 11:55:19.017,arrival,1,202,False
2025-12-06 11:57:45.080,departure,-1,201,False
2025-12-06 11:59:56.690,departure,-1,200,False
2025-12-06 12:09:01.912,departure,-1,199,False
2025-12-06 12:09:42.383,departure,-1,198,False
2025-12-06 12:11:38.930,departure,-1,197,False
2025-12-06 12:23:19.667,departure,-1,196,False
2025-12-06 12:23:25.095,departure,-1,195,False
2025-12-06 12:24:05.031,departure,-1,194,False
2025-12-06 12:28:40.839,arrival,1,195,False
2025-12-06 12:36:12.867,arrival,1,196,False
2025-12-06 12:41:08.386,departure,-1,195,False
2025-12-06 12:42:44.659,arrival,1,196,False
2025-12-06 12:43:36.060,arrival,1,197,False
2025-12-06 12:45:34.597,departure,-1,196,False
2025-12-06 12:48:22.352,departure,-1,195,False
2025-12-06 12:48:47.643,departure,-1,194,False
2025-12-06 12:53:27.793,arrival,1,195,False
2025-12-06 12:57:34.757,departure,-1,194,False
2025-12-06 13:01:36.827,departure,-1,193,False
2025-12-06 13:01:39.699,departure,-1,192,False
2025-12-06 13:01:40.748,arrival,1,193,False
2025-12-06 13:03:23.670,arrival,1,194,False
2025-12-06 13:12:10.093,departure,-1,193,False
2025-12-06 13:12:28.317,departure,-1,192,False
2025-12-06 13:17:54.960,departure,-1,191,False
2025-12-06 13:17:56.161,departure,-1,190,False
2025-12-06 13:18:38.949,departure,-1,189,False
2025-12-06 13:20:32.092,arrival,1,190,False
2025-12-06 13:20:55.688,departure,-1,189,False
2025-12-06 13:21:40.138,arrival,1,190,False
2025-12-06 13:22:11.951,departure,-1,189,False
2025-12-06 13:23:55.376,departure,-1,188,False
2025-12-06 13:27:24.987,departure,-1,187,False
2025-12-06 13:31:12.650,arrival,1,188,False
2025-12-06 13:33:42.216,arrival,1,189,False
2025-12-06 13:36:59.816,arrival,1,190,False
2025-12-06 13:40:50.918,arrival,1,191,False
2025-12-06 13:49:16.608,departure,-1,190,False
2025-12-06 13:50:15.743,arrival,1,191,False
2025-12-06 13:53:09.963,departure,-1,190,False
2025-12-06 13:57:21.973,arrival,1,191,False
2025-12-06 13:59:11.000,arrival,1,192,False
2025-12-06 14:02:52.776,departure,-1,191,False
2025-12-06 14:03:03.782,departure,-1,190,False
2025-12-06 14:09:48.441,departure,-1,189,False
2025-12-06 14:10:35.618,arrival,1,190,False
2025-12-06 14:11:05.500,departure,-1,189,False
2025-12-06 14:20:55.845,departure,-1,188,False
2025-12-06 14:22:17.230,arrival,1,189,False
2025-12-06 14:23:15.040,arrival,1,190,False
2025-12-06 14:30:06.999,departure,-1,189,False
2025-12-06 14:38:48.968,departure,-1,188,False
2025-12-06 14:40:52.719,arrival,1,189,False
2025-12-06 14:41:00.690,arrival,1,190,False
2025-12-06 14:43:43.261,arrival,1,191,False
2025-12-06 14:45:25.322,arrival,1,192,False
2025-12-06 14:49:22.400,departure,-1,191,False
2025-12-06 14:50:56.907,departure,-1,190,False
2025-12-06 14:51:19.692,departure,-1,189,False
2025-12-06 14:53:59.332,arrival,1,190,False
2025-12-06 14:58:59.227,arrival,1,191,False
2025-12-06 15:06:44.838,departure,-1,190,False
2025-12-06 15:11:01.616,arrival,1,191,False
2025-12-06 15:14:59.133,departure,-1,190,False
2025-12-06 15:15:29.644,departure,-1,189,False
2025-12-06 15:17:02.592,departure,-1,188,False
2025-12-06 15:26:16.157,arrival,1,189,False
2025-12-06 15:26:54.851,arrival,1,190,False
2025-12-06 15:29:01.971,departure,-1,189,False
2025-12-06 15:31:03.716,departure,-1,188,False
2025-12-06 15:31:39.207,arrival,1,189,False
2025-12-06 15:46:01.110,arrival,1,190,False
2025-12-06 15:48:47.053,departure,-1,189,False
2025-12-06 15:51:20.759,departure,-1,188,False
2025-12-06 15:58:26.296,arrival,1,189,False
2025-12-06 16:02:17.686,departure,-1,188,False
2025-12-06 16:02:51.669,departure,-1,187,False
2025-12-06 16:03:44.026,arrival,1,188,False
2025-12-06 16:09:21.663,departure,-1,187,False
2025-12-06 16:10:43.031,arrival,1,188,False
2025-12-06 16:13:13.202,arrival,1,189,False
2025-12-06 16:13:19.080,departure,-1,188,False
2025-12-06 16:14:01.986,departure,-1,187,False
2025-12-06 16:20:42.251,departure,-1,186,False
2025-12-06 16:21:19.547,arrival,1,187,False
2025-12-06 16:22:20.901,departure,-1,186,False
2025-12-06 16:24:58.554,departure,-1,185,False
2025-12-06 16:27:10.113,arrival,1,186,False
2025-12-06 16:27:53.461,departure,-1,185,False
2025-12-06 16:28:20.094,arrival,1,186,False
2025-12-06 16:30:06.418,arrival,1,187,False
2025-12-06 16:31:48.822,departure,-1,186,False
2025-12-06 16:32:35.928,departure,-1,185,False
2025-12-06 16:36:14.127,departure,-1,184,False
2025-12-06 16:38:56.245,arrival,1,185,False
2025-12-06 16:40:18.732,arrival,1,186,False
2025-12-06 16:42:23.238,arrival,1,187,False
2025-12-06 16:45:18.335,arrival,1,188,False
2025-12-06 16:46:47.292,arrival,1,189,False
2025-12-06 16:47:44.189,departure,-1,188,False
2025-12-06 16:48:05.640,departure,-1,187,False
2025-12-06 16:52:27.818,arrival,1,188,False
2025-12-06 16:55:50.578,arrival,1,189,False
2025-12-06 16:58:41.833,departure,-1,188,False
2025-12-06 16:58:56.356,departure,-1,187,False
2025-12-06 17:03:32.495,departure,-1,186,False
2025-12-06 17:05:00.958,arrival,1,187,False
2025-12-06 17:06:06.054,arrival,1,188,False
2025-12-06 17:10:48.457,arrival,1,189,False
2025-12-06 17:16:43.075,arrival,1,190,False
2025-12-06 17:17:54.438,departure,-1,189,False
2025-12-06 17:25:50.088,arrival,1,190,False
2025-12-06 17:27:15.557,arrival,1,191,False
2025-12-06 17:31:02.742,departure,-1,190,False
2025-12-06 17:32:46.889,departure,-1,189,False
2025-12-06 17:38:21.498,departure,-1,188,False
2025-12-06 17:39:10.524,departure,-1,187,False
2025-12-06 17:40:59.651,departure,-1,186,False
2025-12-06 17:41:26.817,departure,-1,185,False
2025-12-06 17:47:18.980,arrival,1,186,False
2025-12-06 17:58:58.441,departure,-1,185,False
2025-12-06 18:05:39.300,departure,-1,184,False
2025-12-06 18:12:58.130,departure,-1,183,False
2025-12-06 18:13:29.689,arrival,1,184,False
2025-12-06 18:13:32.049,arrival,1,185,False
2025-12-06 18:20:14.616,departure,-1,184,False
2025-12-06 18:28:08.597,arrival,1,185,False
2025-12-06 18:29:05.714,arrival,1,186,False
2025-12-06 18:31:21.165,departure,-1,185,False
2025-12-06 18:38:50.176,arrival,1,186,False
2025-12-06 18:39:13.720,departure,-1,185,False
2025-12-06 18:45:31.254,departure,-1,184,False
2025-12-06 18:49:01.141,departure,-1,183,False
2025-12-06 18:50:39.706,arrival,1,184,False
2025-12-06 18:51:04.202,arrival,1,185,False
2025-12-06 18:55:28.647,arrival,1,186,False
2025-12-06 18:55:50.953,arrival,1,187,False
2025-12-06 18:56:29.579,departure,-1,186,False
2025-12-06 19:00:47.155,departure,-1,185,False
2025-12-06 19:04:19.660,arrival,1,186,False
2025-12-06 19:06:06.413,arrival,1,187,False
2025-12-06 19:06:08.584,arrival,1,188,False
2025-12-06 19:13:50.538,arrival,1,189,False
2025-12-06 19:22:04.722,arrival,1,190,False
2025-12-06 19:23:42.588,departure,-1,189,False
2025-12-06 19:26:50.254,departure,-1,188,False
2025-12-06 19:28:44.920,arrival,1,189,False
2025-12-06 19:32:11.066,departure,-1,188,False
2025-12-06 19:37:54.850,departure,-1,187,False
2025-12-06 19:38:35.812,departure,-1,186,False
2025-12-06 19:49:30.089,arrival,1,187,False
2025-12-06 19:51:36.313,departure,-1,186,False
2025-12-06 19:52:40.459,departure,-1,185,False
2025-12-06 19:53:17.967,departure,-1,184,False
2025-12-06 19:55:43.355,arrival,1,185,False
2025-12-06 20:00:21.881,departure,-1,184,False
2025-12-06 20:00:39.340,arrival,1,185,False
2025-12-06 20:04:39.355,arrival,1,186,False
2025-12-06 20:05:44.790,departure,-1,185,False
2025-12-06 20:06:30.630,arrival,1,186,False
2025-12-06 20:08:16.354,arrival,1,187,False
2025-12-06 20:09:49.172,departure,-1,186,False
2025-12-06 20:10:26.515,arrival,1,187,False
2025-12-06 20:28:00.928,departure,-1,186,False
2025-12-06 20:29:05.477,departure,-1,185,False
2025-12-06 20:32:10.195,arrival,1,186,False
2025-12-06 20:37:17.328,departure,-1,185,False
2025-12-06 20:37:25.907,departure,-1,184,False
2025-12-06 20:43:35.423,arrival,1,185,False
2025-12-06 20:47:29.797,arrival,1,186,False
2025-12-06 20:49:27.458,departure,-1,185,False
2025-12-06 20:49:45.507,arrival,1,186,False
2025-12-06 20:49:47.462,arrival,1,187,False
2025-12-06 20:49:50.672,arrival,1,188,False
2025-12-06 20:51:15.033,arrival,1,189,False
2025-12-06 20:54:24.640,departure,-1,188,False
2025-12-06 20:58:27.259,departure,-1,187,False
2025-12-06 21:01:49.239,departure,-1,186,False
2025-12-06 21:03:25.390,departure,-1,185,False
2025-12-06 21:23:09.749,arrival,1,186,False
2025-12-06 21:23:21.351,arrival,1,187,False
2025-12-06 21:28:02.621,departure,-1,186,False
2025-12-06 21:32:21.131,departure,-1,185,False
2025-12-06 21:38:07.392,arrival,1,186,False
2025-12-06 21:47:19.297,arrival,1,187,False
2025-12-06 21:52:37.251,arrival,1,188,False
2025-12-06 21:55:07.393,arrival,1,189,False
2025-12-06 21:55:12.299,arrival,1,190,False
2025-12-06 21:55:42.116,arrival,1,191,False
2025-12-06 21:57:08.974,arrival,1,192,False
2025-12-06 22:11:00.568,departure,-1,191,False
2025-12-06 22:11:55.969,arrival,1,192,False
2025-12-06 22:12:53.841,arrival,1,193,False
2025-12-06 22:30:28.949,arrival,1,194,False
2025-12-06 22:43:34.308,departure,-1,193,False
2025-12-06 22:43:59.287,departure,-1,192,False
2025-12-06 23:11:52.594,arrival,1,193,False
2025-12-06 23:12:53.232,arrival,1,194,False
2025-12-06 23:18:02.759,departure,-1,193,False
2025-12-06 23:21:18.092,departure,-1,192,False
2025-12-06 23:33:28.781,departure,-1,191,False
2025-12-06 23:36:51.935,arrival,1,192,False
2025-12-06 23:46:00.175,arrival,1,193,False
2025-12-07 00:17:38.331,arrival,1,194,False
2025-12-07 00:22:54.422,arrival,1,195,False
2025-12-07 00:23:31.372,arrival,1,196,False
2025-12-07 00:32:12.773,departure,-1,195,False
2025-12-07 00:59:53.459,arrival,1,196,False
2025-12-07 05:08:05.659,arrival,1,197,False
2025-12-07 08:06:10.574,departure,-1,196,False
2025-12-07 08:30:35.404,departure,-1,195,False
2025-12-07 08:42:14.846,departure,-1,194,False
2025-12-07 08:51:50.346,departure,-1,193,False
2025-12-07 09:14:03.213,arrival,1,194,False
2025-12-07 09:25:57.280,arrival,1,195,False
2025-12-07 09:28:07.317,departure,-1,194,False
2025-12-07 09:31:56.534,departure,-1,193,False
2025-12-07 09:44:15.893,departure,-1,192,False
2025-12-07 09:44:21.345,departure,-1,191,False
2025-12-07 09:51:27.277,departure,-1,190,False
2025-12-07 09:57:52.293,departure,-1,189,False
2025-12-07 09:58:22.176,departure,-1,188,False
2025-12-07 10:00:24.710,departure,-1,187,False
2025-12-07 10:00:26.073,departure,-1,186,False
2025-12-07 10:04:38.854,departure,-1,185,False
2025-12-07 10:04:57.350,departure,-1,184,False
2025-12-07 10:11:34.571,departure,-1,183,False
2025-12-07 10:15:16.160,departure,-1,182,False
2025-12-07 10:18:31.723,departure,-1,181,False
2025-12-07 10:20:01.403,departure,-1,180,False
2025-12-07 10:22:56.209,departure,-1,179,False
2025-12-07 10:22:59.222,departure,-1,178,False
2025-12-07 10:25:20.231,arrival,1,179,False
2025-12-07 10:25:52.498,departure,-1,178,False
2025-12-07 10:30:48.287,departure,-1,177,False
2025-12-07 10:34:34.098,departure,-1,176,False
2025-12-07 10:36:59.471,arrival,1,177,False
2025-12-07 10:42:00.268,departure,-1,176,False
2025-12-07 10:46:05.569,departure,-1,175,False
2025-12-07 10:50:06.899,departure,-1,174,False
2025-12-07 10:57:47.918,arrival,1,175,False
2025-12-07 10:59:25.861,arrival,1,176,False
2025-12-07 11:01:48.143,arrival,1,177,False
2025-12-07 11:06:47.380,departure,-1,176,False
2025-12-07 11:07:16.637,departure,-1,175,False
2025-12-07 11:10:58.129,departure,-1,174,False
2025-12-07 11:11:56.891,departure,-1,173,False
2025-12-07 11:12:49.659,departure,-1,172,False
2025-12-07 11:16:41.598,arrival,1,173,False
2025-12-07 11:23:36.998,arrival,1,174,False
2025-12-07 11:24:13.119,departure,-1,173,False
2025-12-07 11:24:32.741,departure,-1,172,False
2025-12-07 11:25:41.885,arrival,1,173,False
2025-12-07 11:29:40.597,departure,-1,172,False
2025-12-07 11:30:37.399,departure,-1,171,False
2025-12-07 11:36:42.709,departure,-1,170,False
2025-12-07 11:39:31.273,departure,-1,169,False
2025-12-07 11:44:14.593,departure,-1,168,False
2025-12-07 11:49:26.611,departure,-1,167,False
2025-12-07 11:49:46.703,arrival,1,168,False
2025-12-07 11:50:18.502,departure,-1,167,False
2025-12-07 11:51:57.862,departure,-1,166,False
2025-12-07 11:56:05.371,departure,-1,165,False
2025-12-07 12:04:05.730,arrival,1,166,False
2025-12-07 12:04:08.573,arrival,1,167,False
2025-12-07 12:07:48.789,arrival,1,168,False
2025-12-07 12:10:16.679,arrival,1,169,False
2025-12-07 12:11:35.713,departure,-1,168,False
2025-12-07 12:16:17.067,departure,-1,167,False
2025-12-07 12:20:39.710,arrival,1,168,False
2025-12-07 12:34:30.344,departure,-1,167,False
2025-12-07 12:40:58.917,departure,-1,166,False
2025-12-07 12:41:29.360,departure,-1,165,False
2025-12-07 12:41:58.934,departure,-1,164,False
2025-12-07 12:42:31.112,arrival,1,165,False
2025-12-07 12:46:32.509,departure,-1,164,False
2025-12-07 12:48:53.536,departure,-1,163,False
2025-12-07 12:49:36.103,departure,-1,162,False
2025-12-07 12:49:37.255,departure,-1,161,False
2025-12-07 12:52:29.766,departure,-1,160,False
2025-12-07 12:55:05.303,arrival,1,161,False
2025-12-07 12:57:54.684,departure,-1,160,False
2025-12-07 12:58:12.944,departure,-1,159,False
2025-12-07 12:59:31.806,departure,-1,158,False
2025-12-07 13:00:11.782,departure,-1,157,False
2025-12-07 13:00:20.622,arrival,1,158,False
2025-12-07 13:08:18.318,departure,-1,157,False
2025-12-07 13:16:15.551,arrival,1,158,False
2025-12-07 13:17:47.341,arrival,1,159,False
2025-12-07 13:23:51.405,arrival,1,160,False
2025-12-07 13:25:21.342,arrival,1,161,False
2025-12-07 13:25:37.422,arrival,1,162,False
2025-12-07 13:26:43.250,arrival,1,163,False
2025-12-07 13:31:05.023,departure,-1,162,False
2025-12-07 13:31:48.572,departure,-1,161,False
2025-12-07 13:33:28.585,departure,-1,160,False
2025-12-07 13:33:56.863,departure,-1,159,False
2025-12-07 13:34:30.467,departure,-1,158,False
2025-12-07 13:35:19.169,departure,-1,157,False
2025-12-07 13:43:33.640,arrival,1,158,False
2025-12-07 13:50:02.396,departure,-1,157,False
2025-12-07 13:50:18.824,arrival,1,158,False
2025-12-07 13:50:20.642,arrival,1,159,False
2025-12-07 13:50:24.593,arrival,1,160,False
2025-12-07 13:52:26.519,departure,-1,159,False
2025-12-07 13:53:22.787,departure,-1,158,False
2025-12-07 13:57:56.095,departure,-1,157,False
2025-12-07 14:14:17.368,departure,-1,156,False
2025-12-07 14:14:49.021,departure,-1,155,False
2025-12-07 14:15:49.280,arrival,1,156,False
2025-12-07 14:16:31.085,departure,-1,155,False
2025-12-07 14:17:38.811,departure,-1,154,False
2025-12-07 14:18:34.987,departure,-1,153,False
2025-12-07 14:20:42.067,arrival,1,154,False
2025-12-07 14:21:37.363,departure,-1,153,False
2025-12-07 14:30:58.225,departure,-1,152,False
2025-12-07 14:41:50.118,departure,-1,151,False
2025-12-07 14:48:02.420,arrival,1,152,False
2025-12-07 14:49:13.079,arrival,1,153,False
2025-12-07 14:51:20.779,departure,-1,152,False
2025-12-07 15:02:59.735,arrival,1,153,False
2025-12-07 15:05:24.268,arrival,1,154,False
2025-12-07 15:11:37.429,arrival,1,155,False
2025-12-07 15:13:50.439,arrival,1,156,False
2025-12-07 15:14:55.884,departure,-1,155,False
2025-12-07 15:18:58.296,departure,-1,154,False
2025-12-07 15:22:06.890,departure,-1,153,False
2025-12-07 15:23:44.162,arrival,1,154,False
2025-12-07 15:31:05.259,departure,-1,153,False
2025-12-07 15:31:41.495,departure,-1,152,False
2025-12-07 15:31:47.534,arrival,1,153,False
2025-12-07 15:32:25.081,departure,-1,152,False
2025-12-07 15:34:49.467,arrival,1,153,False
2025-12-07 15:35:04.269,departure,-1,152,False
2025-12-07 15:35:52.051,arrival,1,153,False
2025-12-07 15:36:27.226,departure,-1,152,False
2025-12-07 15:37:03.805,arrival,1,153,False
2025-12-07 15:44:45.489,arrival,1,154,False
2025-12-07 15:50:09.585,departure,-1,153,False
2025-12-07 15:50:22.869,departure,-1,152,False
2025-12-07 15:52:03.006,departure,-1,151,False
2025-12-07 15:54:05.188,departure,-1,150,False
2025-12-07 16:00:33.811,departure,-1,149,False
2025-12-07 16:01:51.139,departure,-1,148,False
2025-12-07 16:02:20.300,departure,-1,147,False
2025-12-07 16:05:20.815,departure,-1,146,False
2025-12-07 16:06:06.547,departure,-1,145,False
2025-12-07 16:06:25.074,arrival,1,146,False
2025-12-07 16:09:51.765,arrival,1,147,False
2025-12-07 16:12:45.734,departure,-1,146,False
2025-12-07 16:14:49.355,arrival,1,147,False
2025-12-07 16:16:12.179,departure,-1,146,False
2025-12-07 16:17:25.550,arrival,1,147,False
2025-12-07 16:19:57.825,departure,-1,146,False
2025-12-07 16:33:32.146,departure,-1,145,False
2025-12-07 16:34:39.619,departure,-1,144,False
2025-12-07 16:38:51.043,arrival,1,145,False
2025-12-07 16:41:39.968,departure,-1,144,False
2025-12-07 16:45:43.088,arrival,1,145,False
2025-12-07 16:52:16.203,arrival,1,146,False
2025-12-07 16:52:45.890,arrival,1,147,False
2025-12-07 16:56:31.835,arrival,1,148,False
2025-12-07 16:59:34.337,arrival,1,149,False
2025-12-07 17:00:16.856,departure,-1,148,False
2025-12-07 17:02:23.282,departure,-1,147,False
2025-12-07 17:02:27.268,departure,-1,146,False
2025-12-07 17:04:12.526,departure,-1,145,False
2025-12-07 17:04:22.362,departure,-1,144,False
2025-12-07 17:05:27.282,arrival,1,145,False
2025-12-07 17:05:46.483,arrival,1,146,False
2025-12-07 17:05:54.495,arrival,1,147,False
2025-12-07 17:06:02.684,departure,-1,146,False
2025-12-07 17:07:53.371,arrival,1,147,False
2025-12-07 17:08:23.944,departure,-1,146,False
2025-12-07 17:09:08.400,arrival,1,147,False
2025-12-07 17:10:31.272,arrival,1,148,False
2025-12-07 17:14:56.540,arrival,1,149,False
2025-12-07 17:15:54.100,arrival,1,150,False
2025-12-07 17:23:05.047,arrival,1,151,False
2025-12-07 17:25:07.499,departure,-1,150,False
2025-12-07 17:28:54.069,arrival,1,151,False
2025-12-07 17:33:01.290,arrival,1,152,False
2025-12-07 17:34:21.519,departure,-1,151,False
2025-12-07 17:37:23.010,arrival,1,152,False
2025-12-07 17:40:05.728,departure,-1,151,False
2025-12-07 17:43:45.286,departure,-1,150,False
2025-12-07 17:44:03.581,arrival,1,151,False
2025-12-07 17:44:10.015,departure,-1,150,False
2025-12-07 17:48:10.394,arrival,1,151,False
2025-12-07 18:00:01.731,arrival,1,152,False
2025-12-07 18:02:11.321,departure,-1,151,False
2025-12-07 18:02:19.894,departure,-1,150,False
2025-12-07 18:05:48.257,departure,-1,149,False
2025-12-07 18:06:12.468,arrival,1,150,False
2025-12-07 18:06:21.220,arrival,1,151,False
2025-12-07 18:06:39.715,arrival,1,152,False
2025-12-07 18:13:04.028,arrival,1,153,False
2025-12-07 18:19:08.905,arrival,1,154,False
2025-12-07 18:19:33.173,arrival,1,155,False
2025-12-07 18:24:49.829,departure,-1,154,False
2025-12-07 18:27:36.946,arrival,1,155,False
2025-12-07 18:34:30.647,arrival,1,156,False
2025-12-07 18:35:34.797,arrival,1,157,False
2025-12-07 18:35:59.694,arrival,1,158,False
2025-12-07 18:37:43.049,arrival,1,159,False
2025-12-07 18:37:45.464,arrival,1,160,False
2025-12-07 18:40:26.739,departure,-1,159,False
2025-12-07 18:40:42.217,arrival,1,160,False
2025-12-07 18:48:53.342,departure,-1,159,False
2025-12-07 18:49:14.099,departure,-1,158,False
2025-12-07 18:49:37.657,departure,-1,157,False
2025-12-07 18:51:58.712,arrival,1,158,False
2025-12-07 18:52:36.760,arrival,1,159,False
2025-12-07 18:59:53.361,departure,-1,158,False
